"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 11 17:11:01 GMT 2023","Thu May 11 17:11:09 GMT 2023","7805","Suite","Submit order test","com.test.TestCase.ProductPageTest","com.test.TestCase.ProductPageTest","checkOutProduct","Choose Sauce Labs Jacket","User add sauce lab jacket to cart"
"passed","Thu May 11 17:11:01 GMT 2023","Thu May 11 17:11:02 GMT 2023","1056","Suite","Submit order test","com.test.TestCase.LoginUser","com.test.TestCase.LoginUser","loginInvalidUser","Login invalid user","Login User with invalid id and password"
"passed","Thu May 11 17:11:04 GMT 2023","Thu May 11 17:11:05 GMT 2023","605","Suite","Submit order test","com.test.TestCase.LoginUser","com.test.TestCase.LoginUser","loginValidUser","Login valid user","Login User with valid id and password"
