"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon May 15 17:10:50 GMT 2023","Mon May 15 17:10:51 GMT 2023","960","Suite","Submit order test","com.test.TestCase.LoginUser","com.test.TestCase.LoginUser","loginInvalidUser","Login invalid user","Login User with invalid id and password"
"passed","Mon May 15 17:10:50 GMT 2023","Mon May 15 17:10:57 GMT 2023","6973","Suite","Submit order test","com.test.TestCase.ProductPageTest","com.test.TestCase.ProductPageTest","checkOutProduct","Choose Sauce Labs Jacket","User add sauce lab jacket to cart"
"passed","Mon May 15 17:10:53 GMT 2023","Mon May 15 17:10:53 GMT 2023","535","Suite","Submit order test","com.test.TestCase.LoginUser","com.test.TestCase.LoginUser","loginValidUser","Login valid user","Login User with valid id and password"
