"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed May 17 17:10:51 GMT 2023","Wed May 17 17:10:51 GMT 2023","733","Suite","Submit order test","com.test.TestCase.LoginUser","com.test.TestCase.LoginUser","loginInvalidUser","Login invalid user","Login User with invalid id and password"
"passed","Wed May 17 17:10:53 GMT 2023","Wed May 17 17:10:54 GMT 2023","520","Suite","Submit order test","com.test.TestCase.LoginUser","com.test.TestCase.LoginUser","loginValidUser","Login valid user","Login User with valid id and password"
"passed","Wed May 17 17:10:51 GMT 2023","Wed May 17 17:10:58 GMT 2023","7040","Suite","Submit order test","com.test.TestCase.ProductPageTest","com.test.TestCase.ProductPageTest","checkOutProduct","Choose Sauce Labs Jacket","User add sauce lab jacket to cart"
