"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Apr 30 17:10:03 GMT 2023","Sun Apr 30 17:10:03 GMT 2023","920","Suite","Submit order test","com.test.TestCase.LoginUser","com.test.TestCase.LoginUser","loginInvalidUser","Login invalid user","Login User with invalid id and password"
"passed","Sun Apr 30 17:10:05 GMT 2023","Sun Apr 30 17:10:06 GMT 2023","502","Suite","Submit order test","com.test.TestCase.LoginUser","com.test.TestCase.LoginUser","loginValidUser","Login valid user","Login User with valid id and password"
"passed","Sun Apr 30 17:10:03 GMT 2023","Sun Apr 30 17:10:10 GMT 2023","7231","Suite","Submit order test","com.test.TestCase.ProductPageTest","com.test.TestCase.ProductPageTest","checkOutProduct","Choose Sauce Labs Jacket","User add sauce lab jacket to cart"
