"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat May 06 17:10:28 GMT 2023","Sat May 06 17:10:28 GMT 2023","787","Suite","Submit order test","com.test.TestCase.LoginUser","com.test.TestCase.LoginUser","loginInvalidUser","Login invalid user","Login User with invalid id and password"
"passed","Sat May 06 17:10:28 GMT 2023","Sat May 06 17:10:35 GMT 2023","6945","Suite","Submit order test","com.test.TestCase.ProductPageTest","com.test.TestCase.ProductPageTest","checkOutProduct","Choose Sauce Labs Jacket","User add sauce lab jacket to cart"
"passed","Sat May 06 17:10:30 GMT 2023","Sat May 06 17:10:31 GMT 2023","518","Suite","Submit order test","com.test.TestCase.LoginUser","com.test.TestCase.LoginUser","loginValidUser","Login valid user","Login User with valid id and password"
